,ts_code_x,trade_date,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,ts_code_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
10,300182.SZ,20230406,6.47,6.57,6.27,6.36,6.63,-0.2699999999999996,-4.0724,2007653.91,1284078.611,300182.SZ,199.6836,202.7699,193.511,196.2887,204.6217,-8.332999999999998,-4.0724,2007653.91,1284078.611
11,300182.SZ,20230404,6.86,6.87,6.55,6.63,6.95,-0.3200000000000003,-4.6043,2571876.22,1731933.566,300182.SZ,211.7202,212.0288,202.1526,204.6217,214.4978,-9.876100000000008,-4.6043,2571876.22,1731933.566
12,300182.SZ,20230403,6.72,7.0,6.6,6.95,6.71,0.2400000000000002,3.5768,4188414.66,2848646.33,300182.SZ,207.3994,216.041,203.6958,214.4978,207.0907,7.407100000000014,3.5767,4188414.66,2848646.33
13,300182.SZ,20230331,5.77,6.91,5.73,6.71,5.76,0.9500000000000002,16.4931,4075017.47,2637198.164,300182.SZ,178.0795,213.2633,176.845,207.0907,177.7709,29.319799999999987,16.493,4075017.47,2637198.164
14,300182.SZ,20230330,5.88,5.95,5.66,5.76,5.94,-0.1800000000000006,-3.0303,1285616.23,743251.99,300182.SZ,181.4744,183.6349,174.6846,177.7709,183.3262,-5.555299999999988,-3.0303,1285616.23,743251.99
15,300182.SZ,20230329,5.92,6.03,5.76,5.94,5.9,0.040000000000000036,0.678,1349429.22,797157.503,300182.SZ,182.709,186.1039,177.7709,183.3262,182.0917,1.234499999999997,0.678,1349429.22,797157.503
16,300182.SZ,20230328,6.08,6.08,5.87,5.9,6.13,-0.22999999999999954,-3.752,1565569.65,931582.683,300182.SZ,187.647,187.647,181.1658,182.0917,189.1902,-7.098500000000001,-3.752,1565569.65,931582.683
17,300182.SZ,20230327,6.34,6.45,5.99,6.13,6.35,-0.21999999999999975,-3.4646,2509720.04,1546272.778,300182.SZ,195.6714,199.0663,184.8694,189.1902,195.98,-6.789799999999985,-3.4645,2509720.04,1546272.778
18,300182.SZ,20230324,6.12,6.43,6.07,6.35,6.16,0.1899999999999995,3.0844,2194318.89,1380284.933,300182.SZ,188.8816,198.4491,187.3384,195.98,190.1161,5.863900000000001,3.0844,2194318.89,1380284.933
19,300182.SZ,20230323,6.15,6.22,6.03,6.16,6.27,-0.10999999999999943,-1.7544,2049925.11,1257040.365,300182.SZ,189.8075,191.9679,186.1039,190.1161,193.511,-3.394900000000007,-1.7544,2049925.11,1257040.365
20,300182.SZ,20230322,6.0,6.32,5.99,6.27,5.99,0.27999999999999936,4.6745,2693590.34,1673724.992,300182.SZ,185.178,195.0542,184.8694,193.511,184.8694,8.641599999999983,4.6744,2693590.34,1673724.992
21,300182.SZ,20230321,5.8,6.05,5.73,5.99,5.85,0.14000000000000057,2.3932,1949511.53,1152784.348,300182.SZ,179.0054,186.7211,176.845,184.8694,180.5485,4.320900000000023,2.3932,1949511.53,1152784.348
22,300182.SZ,20230320,5.89,6.17,5.84,5.85,5.83,0.019999999999999574,0.3431,3240275.61,1946768.4,300182.SZ,181.7831,190.4247,180.2399,180.5485,179.9313,0.6171999999999969,0.343,3240275.61,1946768.4
23,300182.SZ,20230317,5.65,5.93,5.63,5.83,5.59,0.2400000000000002,4.2934,2745635.94,1592575.606,300182.SZ,174.376,183.0176,173.7587,179.9313,172.5242,7.407099999999986,4.2934,2745635.94,1592575.606
24,300182.SZ,20230316,5.43,5.73,5.36,5.59,5.5,0.08999999999999986,1.6364,1982273.91,1107421.458,300182.SZ,167.5861,176.845,165.4257,172.5242,169.7465,2.77770000000001,1.6364,1982273.91,1107421.458
25,300182.SZ,20230315,5.68,5.74,5.48,5.5,5.64,-0.13999999999999968,-2.4823,1564106.1,871705.032,300182.SZ,175.3018,177.1536,169.1292,169.7465,174.0673,-4.320799999999991,-2.4823,1564106.1,871705.032
26,300182.SZ,20230314,5.6,5.84,5.58,5.64,5.55,0.08999999999999986,1.6216,2668154.49,1517701.677,300182.SZ,172.8328,180.2399,172.2155,174.0673,171.2896,2.7776999999999816,1.6216,2668154.49,1517701.677
27,300182.SZ,20230313,5.51,5.61,5.32,5.55,5.51,0.040000000000000036,0.726,1462274.91,799679.189,300182.SZ,170.0551,173.1414,164.1912,171.2896,170.0551,1.234499999999997,0.7259,1462274.91,799679.189
28,300182.SZ,20230310,5.55,5.62,5.46,5.51,5.63,-0.1200000000000001,-2.1314,1440143.97,795609.444,300182.SZ,171.2896,173.4501,168.512,170.0551,173.7587,-3.7035999999999945,-2.1315,1440143.97,795609.444
29,300182.SZ,20230309,5.39,5.75,5.34,5.63,5.32,0.3099999999999996,5.8271,2599321.22,1449666.977,300182.SZ,166.3516,177.4622,164.8084,173.7587,164.1912,9.567499999999995,5.827,2599321.22,1449666.977
30,300182.SZ,20230308,5.26,5.34,5.25,5.32,5.25,0.07000000000000028,1.3333,632499.2,334792.988,300182.SZ,162.3394,164.8084,162.0308,164.1912,162.0308,2.16040000000001,1.3333,632499.2,334792.988
31,300182.SZ,20230307,5.4,5.47,5.23,5.25,5.41,-0.16000000000000014,-2.9575,877095.69,468076.08,300182.SZ,166.6602,168.8206,161.4135,162.0308,166.9688,-4.937999999999988,-2.9574,877095.69,468076.08
32,300182.SZ,20230306,5.47,5.5,5.36,5.41,5.47,-0.05999999999999961,-1.0969,754404.84,408939.129,300182.SZ,168.8206,169.7465,165.4257,166.9688,168.8206,-1.8518000000000256,-1.0969,754404.84,408939.129
33,300182.SZ,20230303,5.54,5.58,5.39,5.47,5.58,-0.11000000000000032,-1.9713,977524.35,534267.966,300182.SZ,170.981,172.2155,166.3516,168.8206,172.2155,-3.3948999999999785,-1.9713,977524.35,534267.966
34,300182.SZ,20230302,5.62,5.64,5.45,5.58,5.61,-0.03000000000000025,-0.5348,1447470.2,801424.14,300182.SZ,173.4501,174.0673,168.2034,172.2155,173.1414,-0.9259000000000128,-0.5348,1447470.2,801424.14
35,300182.SZ,20230301,5.12,5.64,5.12,5.61,5.15,0.45999999999999996,8.932,2403432.75,1311729.684,300182.SZ,158.0186,174.0673,158.0186,173.1414,158.9445,14.1969,8.932,2403432.75,1311729.684
36,300182.SZ,20230228,5.12,5.16,5.04,5.15,5.04,0.11000000000000032,2.1825,609052.92,310616.826,300182.SZ,158.0186,159.2531,155.5495,158.9445,155.5495,3.3950000000000102,2.1826,609052.92,310616.826
37,300182.SZ,20230227,5.12,5.19,5.02,5.04,5.17,-0.1299999999999999,-2.5145,515168.3,262057.998,300182.SZ,158.0186,160.179,154.9323,155.5495,159.5617,-4.012200000000007,-2.5145,515168.3,262057.998
38,300182.SZ,20230224,5.15,5.23,5.11,5.17,5.17,0.0,0.0,568587.49,293965.579,300182.SZ,158.9445,161.4135,157.7099,159.5617,159.5617,0.0,0.0,568587.49,293965.579
39,300182.SZ,20230223,5.31,5.32,5.12,5.17,5.31,-0.13999999999999968,-2.6365,857525.72,444711.137,300182.SZ,163.8825,164.1912,158.0186,159.5617,163.8825,-4.320799999999991,-2.6365,857525.72,444711.137
40,300182.SZ,20230222,5.3,5.36,5.2,5.31,5.39,-0.08000000000000007,-1.4842,877088.41,463064.434,300182.SZ,163.5739,165.4257,160.4876,163.8825,166.3516,-2.4690999999999974,-1.4843,877088.41,463064.434
41,300182.SZ,20230221,5.29,5.58,5.28,5.39,5.34,0.04999999999999982,0.9363,1104278.3,599386.104,300182.SZ,163.2653,172.2155,162.9566,166.3516,164.8084,1.5431999999999846,0.9364,1104278.3,599386.104
42,300182.SZ,20230220,5.25,5.35,5.22,5.34,5.21,0.1299999999999999,2.4952,894614.9,474331.778,300182.SZ,162.0308,165.117,161.1049,164.8084,160.7962,4.012200000000007,2.4952,894614.9,474331.778
43,300182.SZ,20230217,5.37,5.42,5.18,5.21,5.36,-0.15000000000000036,-2.7985,1111552.95,584334.572,300182.SZ,165.7343,167.2775,159.8703,160.7962,165.4257,-4.629500000000007,-2.7985,1111552.95,584334.572
44,300182.SZ,20230216,5.51,5.7,5.34,5.36,5.62,-0.2599999999999998,-4.6263,1965128.97,1086530.928,300182.SZ,170.0551,175.9191,164.8084,165.4257,173.4501,-8.024399999999986,-4.6263,1965128.97,1086530.928
45,300182.SZ,20230215,5.53,5.76,5.47,5.62,5.34,0.28000000000000025,5.2434,2291502.11,1287264.615,300182.SZ,170.6724,177.7709,168.8206,173.4501,164.8084,8.641699999999986,5.2435,2291502.11,1287264.615
46,300182.SZ,20230214,5.38,5.46,5.28,5.34,5.37,-0.03000000000000025,-0.5587,938436.9,501810.948,300182.SZ,166.0429,168.512,162.9566,164.8084,165.7343,-0.9258999999999844,-0.5587,938436.9,501810.948
47,300182.SZ,20230213,5.3,5.41,5.22,5.37,5.32,0.04999999999999982,0.9398,1207189.34,640362.355,300182.SZ,163.5739,166.9688,161.1049,165.7343,164.1912,1.5430999999999813,0.9398,1207189.34,640362.355
48,300182.SZ,20230210,5.22,5.5,5.21,5.32,5.28,0.040000000000000036,0.7576,1535623.9,825846.139,300182.SZ,161.1049,169.7465,160.7962,164.1912,162.9566,1.2346000000000004,0.7576,1535623.9,825846.139
49,300182.SZ,20230209,5.15,5.29,5.1,5.28,5.23,0.04999999999999982,0.956,1006897.29,522930.846,300182.SZ,158.9445,163.2653,157.4013,162.9566,161.4135,1.5431000000000097,0.956,1006897.29,522930.846
50,300182.SZ,20230208,5.41,5.41,5.23,5.23,5.42,-0.1899999999999995,-3.5055,1238341.32,654737.789,300182.SZ,166.9688,166.9688,161.4135,161.4135,167.2775,-5.864000000000004,-3.5056,1238341.32,654737.789
51,300182.SZ,20230207,5.18,5.58,5.08,5.42,5.23,0.1899999999999995,3.6329,2229473.18,1188626.276,300182.SZ,159.8703,172.2155,156.784,167.2775,161.4135,5.864000000000004,3.6329,2229473.18,1188626.276
52,300182.SZ,20230206,5.2,5.32,5.1,5.23,5.06,0.17000000000000082,3.3597,1878453.05,978459.767,300182.SZ,160.4876,164.1912,157.4013,161.4135,156.1668,5.246700000000004,3.3597,1878453.05,978459.767
53,300182.SZ,20230203,5.03,5.12,4.99,5.06,4.99,0.0699999999999994,1.4028,1044930.85,527660.051,300182.SZ,155.2409,158.0186,154.0064,156.1668,154.0064,2.1603999999999814,1.4028,1044930.85,527660.051
54,300182.SZ,20230202,5.03,5.25,4.98,4.99,4.88,0.11000000000000032,2.2541,1913059.0,976256.214,300182.SZ,155.2409,162.0308,153.6977,154.0064,150.6114,3.3950000000000102,2.2541,1913059.0,976256.214
55,300182.SZ,20230201,4.81,4.9,4.75,4.88,4.78,0.09999999999999964,2.0921,503538.89,243280.56,300182.SZ,148.451,151.2287,146.5992,150.6114,147.5251,3.0862999999999943,2.0921,503538.89,243280.56
56,300182.SZ,20230131,4.7,4.81,4.65,4.78,4.71,0.07000000000000028,1.4862,435890.92,206879.268,300182.SZ,145.0561,148.451,143.513,147.5251,145.3647,2.16040000000001,1.4862,435890.92,206879.268
57,300182.SZ,20230130,4.72,4.8,4.69,4.71,4.67,0.040000000000000036,0.8565,462274.08,219412.908,300182.SZ,145.6734,148.1424,144.7475,145.3647,144.1302,1.234499999999997,0.8565,462274.08,219412.908
58,300182.SZ,20230120,4.63,4.68,4.61,4.67,4.63,0.040000000000000036,0.8639,277056.11,128750.667,300182.SZ,142.8957,144.4388,142.2784,144.1302,142.8957,1.234499999999997,0.8639,277056.11,128750.667
59,300182.SZ,20230119,4.55,4.64,4.53,4.63,4.57,0.05999999999999961,1.3129,280150.64,128835.241,300182.SZ,140.4266,143.2043,139.8094,142.8957,141.0439,1.8517999999999972,1.3129,280150.64,128835.241
60,300182.SZ,20230118,4.53,4.6,4.52,4.57,4.52,0.05000000000000071,1.1062,266412.12,121841.081,300182.SZ,139.8094,141.9698,139.5008,141.0439,139.5008,1.5431000000000097,1.1062,266412.12,121841.081
61,300182.SZ,20230117,4.58,4.6,4.5,4.52,4.58,-0.0600000000000005,-1.31,205821.71,93375.54,300182.SZ,141.3525,141.9698,138.8835,139.5008,141.3525,-1.851699999999994,-1.31,205821.71,93375.54
62,300182.SZ,20230116,4.54,4.62,4.52,4.58,4.55,0.03000000000000025,0.6593,289850.09,132979.991,300182.SZ,140.118,142.5871,139.5008,141.3525,140.4266,0.9258999999999844,0.6593,289850.09,132979.991
63,300182.SZ,20230113,4.52,4.55,4.47,4.55,4.51,0.040000000000000036,0.8869,202418.0,91396.989,300182.SZ,139.5008,140.4266,137.9576,140.4266,139.1921,1.234499999999997,0.8869,202418.0,91396.989
64,300182.SZ,20230112,4.49,4.55,4.47,4.51,4.49,0.019999999999999574,0.4454,192147.27,86681.669,300182.SZ,138.5749,140.4266,137.9576,139.1921,138.5749,0.6171999999999969,0.4454,192147.27,86681.669
65,300182.SZ,20230111,4.58,4.59,4.48,4.49,4.58,-0.08999999999999986,-1.9651,217928.81,98661.698,300182.SZ,141.3525,141.6612,138.2662,138.5749,141.3525,-2.7775999999999783,-1.965,217928.81,98661.698
66,300182.SZ,20230110,4.58,4.61,4.52,4.58,4.57,0.009999999999999787,0.2188,197374.72,90249.726,300182.SZ,141.3525,142.2784,139.5008,141.3525,141.0439,0.3085999999999842,0.2188,197374.72,90249.726
67,300182.SZ,20230109,4.56,4.61,4.55,4.57,4.55,0.020000000000000462,0.4396,193708.64,88654.575,300182.SZ,140.7353,142.2784,140.4266,141.0439,140.4266,0.6173000000000002,0.4396,193708.64,88654.575
68,300182.SZ,20230106,4.62,4.63,4.53,4.55,4.63,-0.08000000000000007,-1.7279,288678.0,131993.044,300182.SZ,142.5871,142.8957,139.8094,140.4266,142.8957,-2.4690999999999974,-1.7279,288678.0,131993.044
69,300182.SZ,20230105,4.64,4.7,4.62,4.63,4.65,-0.020000000000000462,-0.4301,258707.65,120280.381,300182.SZ,143.2043,145.0561,142.5871,142.8957,143.513,-0.6173000000000002,-0.4301,258707.65,120280.381
70,300182.SZ,20230104,4.62,4.67,4.6,4.65,4.62,0.03000000000000025,0.6494,323409.11,149992.104,300182.SZ,142.5871,144.1302,141.9698,143.513,142.5871,0.9259000000000128,0.6494,323409.11,149992.104
71,300182.SZ,20230103,4.47,4.65,4.45,4.62,4.47,0.15000000000000036,3.3557,457048.89,208839.193,300182.SZ,137.9576,143.513,137.3404,142.5871,137.9576,4.629499999999979,3.3557,457048.89,208839.193
72,300182.SZ,20221230,4.37,4.48,4.35,4.47,4.36,0.10999999999999943,2.5229,372456.26,165575.621,300182.SZ,134.8713,138.2662,134.254,137.9576,134.5627,3.394900000000007,2.5229,372456.26,165575.621
73,300182.SZ,20221229,4.41,4.49,4.36,4.36,4.43,-0.0699999999999994,-1.5801,296800.94,131003.75,300182.SZ,136.1058,138.5749,134.5627,134.5627,136.7231,-2.1603999999999814,-1.5801,296800.94,131003.75
74,300182.SZ,20221228,4.4,4.5,4.35,4.43,4.42,0.009999999999999787,0.2262,327980.02,145530.675,300182.SZ,135.7972,138.8835,134.254,136.7231,136.4145,0.3085999999999842,0.2262,327980.02,145530.675
75,300182.SZ,20221227,4.47,4.48,4.4,4.42,4.44,-0.020000000000000462,-0.4505,213802.92,94507.587,300182.SZ,137.9576,138.2662,135.7972,136.4145,137.0317,-0.6171999999999969,-0.4504,213802.92,94507.587
76,300182.SZ,20221226,4.41,4.45,4.41,4.44,4.4,0.040000000000000036,0.9091,190605.9,84384.367,300182.SZ,136.1058,137.3404,136.1058,137.0317,135.7972,1.234499999999997,0.9091,190605.9,84384.367
77,300182.SZ,20221223,4.31,4.48,4.31,4.4,4.34,0.0600000000000005,1.3825,248555.02,109686.278,300182.SZ,133.0195,138.2662,133.0195,135.7972,133.9454,1.8517999999999972,1.3825,248555.02,109686.278
78,300182.SZ,20221222,4.41,4.46,4.33,4.34,4.4,-0.0600000000000005,-1.3636,276591.09,121558.292,300182.SZ,136.1058,137.649,133.6368,133.9454,135.7972,-1.8517999999999972,-1.3637,276591.09,121558.292
79,300182.SZ,20221221,4.42,4.44,4.37,4.4,4.41,-0.009999999999999787,-0.2268,201016.19,88586.483,300182.SZ,136.4145,137.0317,134.8713,135.7972,136.1058,-0.3085999999999842,-0.2267,201016.19,88586.483
80,300182.SZ,20221220,4.45,4.48,4.38,4.41,4.45,-0.040000000000000036,-0.8989,238967.0,105702.723,300182.SZ,137.3404,138.2662,135.1799,136.1058,137.3404,-1.2346000000000004,-0.8989,238967.0,105702.723
81,300182.SZ,20221219,4.58,4.6,4.42,4.45,4.6,-0.14999999999999947,-3.2609,335067.89,150404.041,300182.SZ,141.3525,141.9698,136.4145,137.3404,141.9698,-4.629400000000004,-3.2608,335067.89,150404.041
82,300182.SZ,20221216,4.65,4.7,4.56,4.6,4.72,-0.1200000000000001,-2.5424,392393.93,181033.255,300182.SZ,143.513,145.0561,140.7353,141.9698,145.6734,-3.7035999999999945,-2.5424,392393.93,181033.255
83,300182.SZ,20221215,4.78,4.82,4.71,4.72,4.8,-0.08000000000000007,-1.6667,362359.82,172188.093,300182.SZ,147.5251,148.7597,145.3647,145.6734,148.1424,-2.4690000000000225,-1.6666,362359.82,172188.093
84,300182.SZ,20221214,4.68,4.82,4.67,4.8,4.74,0.05999999999999961,1.2658,402842.79,191748.379,300182.SZ,144.4388,148.7597,144.1302,148.1424,146.2906,1.8517999999999972,1.2658,402842.79,191748.379
85,300182.SZ,20221213,4.67,4.83,4.63,4.74,4.67,0.07000000000000028,1.4989,443371.08,210937.128,300182.SZ,144.1302,149.0683,142.8957,146.2906,144.1302,2.16040000000001,1.4989,443371.08,210937.128
86,300182.SZ,20221212,4.68,4.72,4.63,4.67,4.7,-0.03000000000000025,-0.6383,254518.86,119082.455,300182.SZ,144.4388,145.6734,142.8957,144.1302,145.0561,-0.9258999999999844,-0.6383,254518.86,119082.455
87,300182.SZ,20221209,4.77,4.79,4.66,4.7,4.78,-0.08000000000000007,-1.6736,391017.49,184228.961,300182.SZ,147.2165,147.8338,143.8216,145.0561,147.5251,-2.4690000000000225,-1.6736,391017.49,184228.961
88,300182.SZ,20221208,4.83,4.84,4.72,4.78,4.86,-0.08000000000000007,-1.6461,366266.82,174507.299,300182.SZ,149.0683,149.3769,145.6734,147.5251,149.9942,-2.4690999999999974,-1.6461,366266.82,174507.299
89,300182.SZ,20221207,4.82,4.92,4.77,4.86,4.82,0.040000000000000036,0.8299,438247.35,212093.923,300182.SZ,148.7597,151.846,147.2165,149.9942,148.7597,1.234499999999997,0.8299,438247.35,212093.923
90,300182.SZ,20221206,4.87,4.91,4.81,4.82,4.9,-0.08000000000000007,-1.6327,324792.0,157704.375,300182.SZ,150.3028,151.5373,148.451,148.7597,151.2287,-2.468999999999994,-1.6326,324792.0,157704.375
91,300182.SZ,20221205,4.92,4.93,4.82,4.9,4.86,0.040000000000000036,0.823,463555.81,226186.993,300182.SZ,151.846,152.1546,148.7597,151.2287,149.9942,1.234499999999997,0.823,463555.81,226186.993
92,300182.SZ,20221202,4.8,4.9,4.79,4.86,4.81,0.05000000000000071,1.0395,331660.84,161370.899,300182.SZ,148.1424,151.2287,147.8338,149.9942,148.451,1.543200000000013,1.0395,331660.84,161370.899
93,300182.SZ,20221201,4.8,4.88,4.79,4.81,4.74,0.0699999999999994,1.4768,356120.56,172110.004,300182.SZ,148.1424,150.6114,147.8338,148.451,146.2906,2.1603999999999814,1.4768,356120.56,172110.004
94,300182.SZ,20221130,4.8,4.81,4.72,4.74,4.79,-0.04999999999999982,-1.0438,301476.41,143445.729,300182.SZ,148.1424,148.451,145.6734,146.2906,147.8338,-1.5431999999999846,-1.0439,301476.41,143445.729
95,300182.SZ,20221129,4.66,4.81,4.66,4.79,4.66,0.1299999999999999,2.7897,378100.51,179922.739,300182.SZ,143.8216,148.451,143.8216,147.8338,143.8216,4.012200000000007,2.7897,378100.51,179922.739
96,300182.SZ,20221128,4.62,4.7,4.56,4.66,4.71,-0.04999999999999982,-1.0616,283354.52,131123.052,300182.SZ,142.5871,145.0561,140.7353,143.8216,145.3647,-1.5431000000000097,-1.0615,283354.52,131123.052
97,300182.SZ,20221125,4.69,4.74,4.66,4.71,4.71,0.0,0.0,248635.06,116823.837,300182.SZ,144.7475,146.2906,143.8216,145.3647,145.3647,0.0,0.0,248635.06,116823.837
98,300182.SZ,20221124,4.75,4.78,4.69,4.71,4.74,-0.03000000000000025,-0.6329,266631.13,125921.626,300182.SZ,146.5992,147.5251,144.7475,145.3647,146.2906,-0.9259000000000128,-0.6329,266631.13,125921.626
99,300182.SZ,20221123,4.79,4.8,4.69,4.74,4.79,-0.04999999999999982,-1.0438,375114.78,177536.61,300182.SZ,147.8338,148.1424,144.7475,146.2906,147.8338,-1.5431999999999846,-1.0439,375114.78,177536.61
100,300182.SZ,20221122,4.85,4.9,4.76,4.79,4.88,-0.08999999999999986,-1.8443,456353.65,219880.814,300182.SZ,149.6855,151.2287,146.9079,147.8338,150.6114,-2.7776000000000067,-1.8442,456353.65,219880.814
101,300182.SZ,20221121,5.01,5.02,4.83,4.88,4.96,-0.08000000000000007,-1.6129,505020.76,246748.53,300182.SZ,154.6236,154.9323,149.0683,150.6114,153.0805,-2.4690999999999974,-1.6129,505020.76,246748.53
102,300182.SZ,20221118,5.03,5.15,4.95,4.96,5.06,-0.09999999999999964,-1.9763,686837.32,346931.566,300182.SZ,155.2409,158.9445,152.7719,153.0805,156.1668,-3.0862999999999943,-1.9763,686837.32,346931.566
103,300182.SZ,20221117,5.09,5.11,4.93,5.06,4.98,0.07999999999999918,1.6064,656580.65,328590.342,300182.SZ,157.0927,157.7099,152.1546,156.1668,153.6977,2.4690999999999974,1.6065,656580.65,328590.342
104,300182.SZ,20221116,4.98,5.08,4.95,4.98,4.94,0.040000000000000036,0.8097,734126.94,368366.188,300182.SZ,153.6977,156.784,152.7719,153.6977,152.4632,1.234499999999997,0.8097,734126.94,368366.188
105,300182.SZ,20221115,4.84,4.95,4.83,4.94,4.87,0.07000000000000028,1.4374,536827.46,263731.011,300182.SZ,149.3769,152.7719,149.0683,152.4632,150.3028,2.16040000000001,1.4374,536827.46,263731.011
106,300182.SZ,20221114,4.91,4.94,4.81,4.87,4.88,-0.009999999999999787,-0.2049,528898.02,257903.115,300182.SZ,151.5373,152.4632,148.451,150.3028,150.6114,-0.30860000000001264,-0.2049,528898.02,257903.115
107,300182.SZ,20221111,5.02,5.11,4.87,4.88,4.91,-0.03000000000000025,-0.611,1029954.54,514004.715,300182.SZ,154.9323,157.7099,150.3028,150.6114,151.5373,-0.9258999999999844,-0.611,1029954.54,514004.715
108,300182.SZ,20221110,4.71,4.98,4.69,4.91,4.74,0.16999999999999993,3.5865,910287.49,443299.944,300182.SZ,145.3647,153.6977,144.7475,151.5373,146.2906,5.246699999999976,3.5865,910287.49,443299.944
109,300182.SZ,20221109,4.77,4.81,4.72,4.74,4.79,-0.04999999999999982,-1.0438,319619.31,151973.499,300182.SZ,147.2165,148.451,145.6734,146.2906,147.8338,-1.5431999999999846,-1.0439,319619.31,151973.499
110,300182.SZ,20221108,4.81,4.85,4.75,4.79,4.83,-0.040000000000000036,-0.8282,459528.66,219870.769,300182.SZ,148.451,149.6855,146.5992,147.8338,149.0683,-1.234499999999997,-0.8281,459528.66,219870.769
111,300182.SZ,20221107,4.74,4.92,4.7,4.83,4.71,0.1200000000000001,2.5478,819144.39,393557.683,300182.SZ,146.2906,151.846,145.0561,149.0683,145.3647,3.7035999999999945,2.5478,819144.39,393557.683
112,300182.SZ,20221104,4.61,4.75,4.6,4.71,4.61,0.09999999999999964,2.1692,519280.63,243470.628,300182.SZ,142.2784,146.5992,141.9698,145.3647,142.2784,3.0862999999999943,2.1692,519280.63,243470.628
113,300182.SZ,20221103,4.67,4.7,4.55,4.61,4.69,-0.08000000000000007,-1.7058,520219.22,240120.998,300182.SZ,144.1302,145.0561,140.4266,142.2784,144.7475,-2.4690999999999974,-1.7058,520219.22,240120.998
114,300182.SZ,20221102,4.79,4.93,4.67,4.69,4.53,0.16000000000000014,3.532,1060709.11,506258.127,300182.SZ,147.8338,152.1546,144.1302,144.7475,139.8094,4.9380999999999915,3.532,1060709.11,506258.127
115,300182.SZ,20221101,4.42,4.53,4.36,4.53,4.39,0.14000000000000057,3.1891,369337.34,164504.965,300182.SZ,136.4145,139.8094,134.5627,139.8094,135.4886,4.32080000000002,3.1891,369337.34,164504.965
116,300182.SZ,20221031,4.35,4.48,4.33,4.39,4.34,0.04999999999999982,1.1521,349364.15,153929.459,300182.SZ,134.254,138.2662,133.6368,135.4886,133.9454,1.5431999999999846,1.1521,349364.15,153929.459
117,300182.SZ,20221028,4.59,4.59,4.33,4.34,4.64,-0.2999999999999998,-6.4655,575643.42,255707.685,300182.SZ,141.6612,141.6612,133.6368,133.9454,143.2043,-9.258899999999983,-6.4655,575643.42,255707.685
118,300182.SZ,20221027,4.48,4.68,4.48,4.64,4.51,0.1299999999999999,2.8825,521801.6,239839.886,300182.SZ,138.2662,144.4388,138.2662,143.2043,139.1921,4.012199999999979,2.8825,521801.6,239839.886
119,300182.SZ,20221026,4.43,4.56,4.43,4.51,4.42,0.08999999999999986,2.0362,337759.02,151972.182,300182.SZ,136.7231,140.7353,136.7231,139.1921,136.4145,2.7776000000000067,2.0361,337759.02,151972.182
