,ts_code_x,trade_date,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,ts_code_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
36,300166.SZ,20230228,9.48,9.91,9.48,9.74,9.31,0.4299999999999997,4.6187,845933.95,819335.328,300166.SZ,177.1148,185.1485,177.1148,181.9724,173.9387,8.033699999999982,4.6187,845933.95,819335.328
37,300166.SZ,20230227,9.62,9.69,9.24,9.31,9.7,-0.3899999999999988,-4.0206,606393.78,572020.479,300166.SZ,179.7305,181.0383,172.6309,173.9387,181.2251,-7.286399999999986,-4.0206,606393.78,572020.479
38,300166.SZ,20230224,9.42,9.79,9.3,9.7,9.37,0.33000000000000007,3.5219,669026.26,644252.591,300166.SZ,175.9939,182.9066,173.7519,181.2251,175.0597,6.165400000000005,3.5219,669026.26,644252.591
39,300166.SZ,20230223,9.59,9.82,9.33,9.37,9.56,-0.19000000000000128,-1.9874,514783.68,490198.568,300166.SZ,179.17,183.4671,174.3124,175.0597,178.6095,-3.5498000000000047,-1.9875,514783.68,490198.568
40,300166.SZ,20230222,9.45,9.63,9.18,9.56,9.59,-0.02999999999999936,-0.3128,511688.25,481870.965,300166.SZ,176.5543,179.9173,171.5099,178.6095,179.17,-0.5604999999999905,-0.3128,511688.25,481870.965
41,300166.SZ,20230221,9.61,9.97,9.47,9.59,9.71,-0.120000000000001,-1.2358,684302.6,665085.321,300166.SZ,179.5436,186.2695,176.928,179.17,181.4119,-2.2419000000000153,-1.2358,684302.6,665085.321
42,300166.SZ,20230220,9.26,9.77,9.05,9.71,9.13,0.5800000000000001,6.3527,931510.98,884957.053,300166.SZ,173.0046,182.5329,169.0812,181.4119,170.5758,10.836100000000016,6.3527,931510.98,884957.053
43,300166.SZ,20230217,10.04,10.06,9.11,9.13,9.9,-0.7699999999999996,-7.7778,1041130.79,982356.006,300166.SZ,187.5773,187.951,170.2021,170.5758,184.9617,-14.38590000000002,-7.7778,1041130.79,982356.006
44,300166.SZ,20230216,10.31,10.66,9.79,9.9,9.93,-0.02999999999999936,-0.3021,1577567.51,1618814.133,300166.SZ,192.6217,199.1608,182.9066,184.9617,185.5222,-0.5604999999999905,-0.3021,1577567.51,1618814.133
45,300166.SZ,20230215,9.33,10.13,9.31,9.93,9.3,0.629999999999999,6.7742,1095975.73,1067629.641,300166.SZ,174.3124,189.2588,173.9387,185.5222,173.7519,11.770299999999992,6.7742,1095975.73,1067629.641
46,300166.SZ,20230214,9.48,9.51,9.24,9.3,9.44,-0.1399999999999988,-1.4831,383452.98,358560.277,300166.SZ,177.1148,177.6753,172.6309,173.7519,176.3675,-2.6156000000000006,-1.483,383452.98,358560.277
47,300166.SZ,20230213,9.36,9.5,9.29,9.44,9.36,0.08000000000000007,0.8547,402101.05,377514.683,300166.SZ,174.8729,177.4885,173.5651,176.3675,174.8729,1.4946000000000197,0.8547,402101.05,377514.683
48,300166.SZ,20230210,9.48,9.56,9.34,9.36,9.55,-0.19000000000000128,-1.9895,517731.93,488710.443,300166.SZ,177.1148,178.6095,174.4992,174.8729,178.4227,-3.5498000000000047,-1.9895,517731.93,488710.443
49,300166.SZ,20230209,9.12,9.56,9.04,9.55,9.19,0.3600000000000012,3.9173,713679.4,669880.605,300166.SZ,170.389,178.6095,168.8943,178.4227,171.6968,6.725899999999996,3.9173,713679.4,669880.605
50,300166.SZ,20230208,9.29,9.39,9.09,9.19,9.37,-0.17999999999999972,-1.921,491880.76,453236.454,300166.SZ,173.5651,175.4334,169.8285,171.6968,175.0597,-3.3628999999999962,-1.921,491880.76,453236.454
51,300166.SZ,20230207,9.33,9.46,9.17,9.37,9.42,-0.05000000000000071,-0.5308,561121.87,522285.458,300166.SZ,174.3124,176.7412,171.3231,175.0597,175.9939,-0.9342000000000041,-0.5308,561121.87,522285.458
52,300166.SZ,20230206,9.01,9.46,8.94,9.42,9.02,0.40000000000000036,4.4346,971474.79,899586.203,300166.SZ,168.3338,176.7412,167.026,175.9939,168.5207,7.473199999999991,4.4346,971474.79,899586.203
53,300166.SZ,20230203,8.95,9.04,8.83,9.02,8.82,0.1999999999999993,2.2676,425984.27,380765.556,300166.SZ,167.2128,168.8943,164.9709,168.5207,164.7841,3.73660000000001,2.2676,425984.27,380765.556
54,300166.SZ,20230202,8.96,9.09,8.81,8.82,8.96,-0.14000000000000057,-1.5625,420983.61,376099.295,300166.SZ,167.3997,169.8285,164.5972,164.7841,167.3997,-2.6156000000000006,-1.5625,420983.61,376099.295
55,300166.SZ,20230201,8.52,8.96,8.49,8.96,8.5,0.46000000000000085,5.4118,524018.59,460065.66,300166.SZ,159.1792,167.3997,158.6187,167.3997,158.8055,8.5942,5.4118,524018.59,460065.66
56,300166.SZ,20230131,8.56,8.61,8.46,8.5,8.57,-0.07000000000000028,-0.8168,267545.99,227937.184,300166.SZ,159.9265,160.8606,158.0582,158.8055,160.1133,-1.3078000000000145,-0.8168,267545.99,227937.184
57,300166.SZ,20230130,8.55,8.68,8.48,8.57,8.66,-0.08999999999999986,-1.0393,540745.43,463151.947,300166.SZ,159.7397,162.1684,158.4318,160.1133,161.7948,-1.6814999999999998,-1.0393,540745.43,463151.947
58,300166.SZ,20230120,8.55,8.8,8.53,8.66,8.56,0.09999999999999964,1.1682,247683.79,215192.443,300166.SZ,159.7397,164.4104,159.366,161.7948,159.9265,1.868300000000005,1.1682,247683.79,215192.443
59,300166.SZ,20230119,8.4,8.57,8.37,8.56,8.41,0.15000000000000036,1.7836,229945.54,195658.474,300166.SZ,156.9372,160.1133,156.3767,159.9265,157.124,2.802500000000009,1.7836,229945.54,195658.474
60,300166.SZ,20230118,8.26,8.45,8.24,8.41,8.25,0.16000000000000014,1.9394,197295.85,165412.673,300166.SZ,154.3216,157.8713,153.9479,157.124,154.1347,2.989299999999986,1.9394,197295.85,165412.673
61,300166.SZ,20230117,8.37,8.41,8.21,8.25,8.37,-0.11999999999999922,-1.4337,142122.5,117785.513,300166.SZ,156.3767,157.124,153.3874,154.1347,156.3767,-2.2419999999999902,-1.4337,142122.5,117785.513
62,300166.SZ,20230116,8.28,8.45,8.26,8.37,8.26,0.10999999999999943,1.3317,181405.82,152009.09,300166.SZ,154.6952,157.8713,154.3216,156.3767,154.3216,2.05510000000001,1.3317,181405.82,152009.09
63,300166.SZ,20230113,8.32,8.35,8.16,8.26,8.34,-0.08000000000000007,-0.9592,154924.17,127666.502,300166.SZ,155.4426,156.0031,152.4533,154.3216,155.8162,-1.4946000000000197,-0.9592,154924.17,127666.502
64,300166.SZ,20230112,8.32,8.41,8.21,8.34,8.32,0.019999999999999574,0.2404,164290.89,136648.208,300166.SZ,155.4426,157.124,153.3874,155.8162,155.4426,0.37360000000001037,0.2403,164290.89,136648.208
65,300166.SZ,20230111,8.48,8.58,8.31,8.32,8.44,-0.11999999999999922,-1.4218,171384.0,144413.759,300166.SZ,158.4318,160.3001,155.2557,155.4426,157.6845,-2.2419000000000153,-1.4218,171384.0,144413.759
