,ts_code_x,trade_date,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,ts_code_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
13,601360.SH,20230331,16.39,17.46,15.79,17.45,16.85,0.5999999999999979,3.5608,6118149.97,10166116.748,601360.SH,33.6601,35.8576,32.4279,35.8371,34.6048,1.2323000000000022,3.5611,6118149.97,10166116.748
14,601360.SH,20230330,17.61,18.11,16.64,16.85,16.46,0.39000000000000057,2.3694,6881419.14,11966749.282,601360.SH,36.1657,37.1925,34.1736,34.6048,33.8039,0.8008999999999986,2.3693,6881419.14,11966749.282
15,601360.SH,20230329,16.81,17.45,16.15,16.46,16.89,-0.4299999999999997,-2.5459,5171174.55,8701386.679,601360.SH,34.5227,35.8371,33.1673,33.8039,34.687,-0.8830999999999989,-2.5459,5171174.55,8701386.679
16,601360.SH,20230328,17.48,17.72,16.58,16.89,17.98,-1.0899999999999999,-6.0623,4650231.88,7937197.765,601360.SH,35.8987,36.3916,34.0503,34.687,36.9255,-2.238500000000002,-6.0622,4650231.88,7937197.765
17,601360.SH,20230327,17.3,18.46,16.51,17.98,16.78,1.1999999999999993,7.1514,6556620.39,11463981.057,601360.SH,35.529,37.9113,33.9066,36.9255,34.4611,2.4643999999999977,7.1513,6556620.39,11463981.057
18,601360.SH,20230324,15.28,16.78,15.28,16.78,15.25,1.5300000000000011,10.0328,3312433.66,5415230.83,601360.SH,31.3805,34.4611,31.3805,34.4611,31.3189,3.1422000000000025,10.0329,3312433.66,5415230.83
19,601360.SH,20230323,14.87,15.56,14.48,15.25,15.0,0.25,1.6667,4174277.45,6282118.928,601360.SH,30.5385,31.9556,29.7376,31.3189,30.8055,0.5134000000000007,1.6666,4174277.45,6282118.928
20,601360.SH,20230322,14.07,15.28,13.92,15.0,14.07,0.9299999999999997,6.6098,4273455.93,6157827.661,601360.SH,28.8956,31.3805,28.5875,30.8055,28.8956,1.9098999999999968,6.6097,4273455.93,6157827.661
21,601360.SH,20230321,13.93,14.25,13.41,14.07,13.82,0.25,1.809,3721737.75,5171616.953,601360.SH,28.608,29.2652,27.5401,28.8956,28.3821,0.5135000000000005,1.8092,3721737.75,5171616.953
22,601360.SH,20230320,13.6,14.55,13.34,13.82,13.27,0.5500000000000007,4.1447,5334423.28,7513195.879,601360.SH,27.9303,29.8813,27.3964,28.3821,27.2526,1.1295000000000002,4.1446,5334423.28,7513195.879
23,601360.SH,20230317,12.31,13.38,12.15,13.27,12.2,1.0700000000000003,8.7705,5211157.16,6683029.231,601360.SH,25.281,27.4785,24.9525,27.2526,25.0551,2.1975000000000016,8.7707,5211157.16,6683029.231
24,601360.SH,20230316,11.45,12.66,11.06,12.2,11.51,0.6899999999999995,5.9948,5408517.75,6520307.276,601360.SH,23.5149,25.9998,22.7139,25.0551,23.6381,1.416999999999998,5.9946,5408517.75,6520307.276
25,601360.SH,20230315,12.11,12.2,11.47,11.51,12.17,-0.6600000000000001,-5.4232,3856790.22,4544534.61,601360.SH,24.8703,25.0551,23.5559,23.6381,24.9935,-1.3553999999999995,-5.423,3856790.22,4544534.61
26,601360.SH,20230314,11.79,12.55,11.78,12.17,11.8,0.3699999999999992,3.1356,5201930.82,6352251.281,601360.SH,24.2131,25.7739,24.1926,24.9935,24.2337,0.759800000000002,3.1353,5201930.82,6352251.281
27,601360.SH,20230313,10.88,11.99,10.88,11.8,10.98,0.8200000000000003,7.4681,3860641.27,4454066.193,601360.SH,22.3443,24.6239,22.3443,24.2337,22.5496,1.6840999999999973,7.4684,3860641.27,4454066.193
28,601360.SH,20230310,11.02,11.52,10.97,10.98,11.34,-0.35999999999999943,-3.1746,2362641.39,2646379.255,601360.SH,22.6318,23.6586,22.5291,22.5496,23.289,-0.7393999999999998,-3.1749,2362641.39,2646379.255
29,601360.SH,20230309,11.45,11.56,11.21,11.34,11.57,-0.23000000000000043,-1.9879,2229303.81,2537059.253,601360.SH,23.5149,23.7408,23.022,23.289,23.7613,-0.47229999999999706,-1.9877,2229303.81,2537059.253
30,601360.SH,20230308,10.99,11.57,10.86,11.57,11.06,0.5099999999999998,4.6112,3769027.72,4271658.606,601360.SH,22.5702,23.7613,22.3032,23.7613,22.7139,1.0473999999999997,4.6113,3769027.72,4271658.606
31,601360.SH,20230307,11.35,11.55,10.98,11.06,11.36,-0.29999999999999893,-2.6408,2434090.36,2720301.417,601360.SH,23.3095,23.7202,22.5496,22.7139,23.33,-0.6160999999999994,-2.6408,2434090.36,2720301.417
32,601360.SH,20230306,11.55,11.58,11.12,11.36,11.66,-0.3000000000000007,-2.5729,2589273.39,2928640.231,601360.SH,23.7202,23.7818,22.8371,23.33,23.9461,-0.616100000000003,-2.5729,2589273.39,2928640.231
33,601360.SH,20230303,11.1,11.96,10.91,11.66,11.53,0.13000000000000078,1.1275,4479996.07,5095705.963,601360.SH,22.7961,24.5623,22.4059,23.9461,23.6792,0.2668999999999997,1.1271,4479996.07,5095705.963
34,601360.SH,20230302,11.15,11.81,11.09,11.53,11.31,0.21999999999999886,1.9452,4176076.11,4794963.368,601360.SH,22.8988,24.2542,22.7755,23.6792,23.2273,0.45190000000000197,1.9456,4176076.11,4794963.368
35,601360.SH,20230301,10.69,11.58,10.63,11.31,10.79,0.5200000000000014,4.8193,4358718.56,4867377.989,601360.SH,21.9541,23.7818,21.8308,23.2273,22.1594,1.067899999999998,4.8192,4358718.56,4867377.989
36,601360.SH,20230228,10.89,10.9,10.36,10.79,10.76,0.02999999999999936,0.2788,3329407.08,3536597.768,601360.SH,22.3648,22.3853,21.2763,22.1594,22.0978,0.0616000000000021,0.2788,3329407.08,3536597.768
37,601360.SH,20230227,11.4,11.57,10.61,10.76,11.72,-0.9600000000000009,-8.1911,4293263.4,4754642.679,601360.SH,23.4122,23.7613,21.7898,22.0978,24.0694,-1.9716000000000022,-8.1913,4293263.4,4754642.679
38,601360.SH,20230224,11.3,11.97,10.98,11.72,11.19,0.5300000000000011,4.7364,4416281.88,5073481.069,601360.SH,23.2068,24.5828,22.5496,24.0694,22.9809,1.0885000000000034,4.7365,4416281.88,5073481.069
39,601360.SH,20230223,11.68,11.83,11.14,11.19,11.65,-0.46000000000000085,-3.9485,3962152.03,4539036.07,601360.SH,23.9872,24.2953,22.8782,22.9809,23.9256,-0.944700000000001,-3.9485,3962152.03,4539036.07
40,601360.SH,20230222,11.8,11.84,11.2,11.65,11.88,-0.23000000000000043,-1.936,4045004.73,4669115.287,601360.SH,24.2337,24.3158,23.0014,23.9256,24.398,-0.4724000000000004,-1.9362,4045004.73,4669115.287
41,601360.SH,20230221,11.31,12.1,11.01,11.88,11.01,0.870000000000001,7.9019,5936995.03,6937569.233,601360.SH,23.2273,24.8498,22.6112,24.398,22.6112,1.7867999999999995,7.9023,5936995.03,6937569.233
42,601360.SH,20230220,10.11,11.01,10.02,11.01,10.01,1.0,9.99,4036655.0,4244858.322,601360.SH,20.7629,22.6112,20.5781,22.6112,20.5575,2.053699999999999,9.99,4036655.0,4244858.322
43,601360.SH,20230217,10.73,10.92,9.97,10.01,10.84,-0.8300000000000001,-7.6568,3986990.58,4101467.755,601360.SH,22.0362,22.4264,20.4754,20.5575,22.2621,-1.7045999999999992,-7.657,3986990.58,4101467.755
44,601360.SH,20230216,11.0,11.58,10.68,10.84,11.2,-0.35999999999999943,-3.2143,5469704.57,6063731.836,601360.SH,22.5907,23.7818,21.9335,22.2621,23.0014,-0.7393000000000001,-3.2142,5469704.57,6063731.836
45,601360.SH,20230215,10.34,11.2,10.05,11.2,10.18,1.0199999999999996,10.0196,5834653.74,6230190.057,601360.SH,21.2353,23.0014,20.6397,23.0014,20.9067,2.0946999999999996,10.0193,5834653.74,6230190.057
46,601360.SH,20230214,9.73,10.66,9.72,10.18,9.69,0.4900000000000002,5.0568,4852687.48,4974696.489,601360.SH,19.9825,21.8924,19.962,20.9067,19.9004,1.0062999999999995,5.0567,4852687.48,4974696.489
47,601360.SH,20230213,9.26,9.88,9.25,9.69,9.37,0.3200000000000003,3.4152,4482778.3,4316588.327,601360.SH,19.0173,20.2906,18.9967,19.9004,19.2432,0.6571999999999996,3.4152,4482778.3,4316588.327
48,601360.SH,20230210,9.9,10.16,9.31,9.37,9.7,-0.33000000000000007,-3.4021,6009743.89,5829711.94,601360.SH,20.3316,20.8656,19.1199,19.2432,19.9209,-0.677699999999998,-3.402,6009743.89,5829711.94
49,601360.SH,20230209,9.7,9.7,9.26,9.7,8.82,0.879999999999999,9.9773,4496077.78,4309951.689,601360.SH,19.9209,19.9209,19.0173,19.9209,18.1136,1.807299999999998,9.9776,4496077.78,4309951.689
50,601360.SH,20230208,8.82,8.82,8.82,8.82,8.02,0.8000000000000007,9.9751,347092.81,306135.858,601360.SH,18.1136,18.1136,18.1136,18.1136,16.4707,1.642900000000001,9.9747,347092.81,306135.858
51,601360.SH,20230207,7.25,8.02,7.19,8.02,7.29,0.7299999999999995,10.0137,1313617.79,1009027.218,601360.SH,14.8893,16.4707,14.7661,16.4707,14.9715,1.4992,10.0137,1313617.79,1009027.218
52,601360.SH,20230206,7.23,7.41,7.2,7.29,7.27,0.020000000000000462,0.2751,683763.46,499174.842,601360.SH,14.8483,15.2179,14.7866,14.9715,14.9304,0.041100000000000136,0.2753,683763.46,499174.842
53,601360.SH,20230203,7.13,7.33,7.06,7.27,7.14,0.1299999999999999,1.8207,618841.86,444841.016,601360.SH,14.6429,15.0536,14.4991,14.9304,14.6634,0.26700000000000124,1.8209,618841.86,444841.016
54,601360.SH,20230202,7.19,7.23,7.13,7.14,7.19,-0.05000000000000071,-0.6954,416037.46,298336.463,601360.SH,14.7661,14.8483,14.6429,14.6634,14.7661,-0.10270000000000046,-0.6955,416037.46,298336.463
55,601360.SH,20230201,7.01,7.2,7.0,7.19,7.0,0.1900000000000004,2.7143,616130.65,437914.84,601360.SH,14.3964,14.7866,14.3759,14.7661,14.3759,0.3902000000000001,2.7143,616130.65,437914.84
56,601360.SH,20230131,7.07,7.1,6.97,7.0,7.11,-0.11000000000000032,-1.5471,456708.47,320521.997,601360.SH,14.5197,14.5813,14.3143,14.3759,14.6018,-0.2259000000000011,-1.5471,456708.47,320521.997
57,601360.SH,20230130,7.11,7.16,7.06,7.11,7.04,0.07000000000000028,0.9943,433686.08,308283.378,601360.SH,14.6018,14.7045,14.4991,14.6018,14.458,0.1438000000000006,0.9946,433686.08,308283.378
58,601360.SH,20230120,7.04,7.09,6.99,7.04,7.04,0.0,0.0,352812.34,248280.856,601360.SH,14.458,14.5607,14.3554,14.458,14.458,0.0,0.0,352812.34,248280.856
59,601360.SH,20230119,6.9,7.07,6.9,7.04,6.95,0.08999999999999986,1.295,381431.17,267249.202,601360.SH,14.1705,14.5197,14.1705,14.458,14.2732,0.18480000000000096,1.2947,381431.17,267249.202
60,601360.SH,20230118,6.81,6.98,6.78,6.95,6.8,0.15000000000000036,2.2059,382627.22,264772.139,601360.SH,13.9857,14.3348,13.9241,14.2732,13.9652,0.30799999999999983,2.2055,382627.22,264772.139
61,601360.SH,20230117,6.86,6.87,6.76,6.8,6.85,-0.04999999999999982,-0.7299,233206.09,158778.339,601360.SH,14.0884,14.1089,13.883,13.9652,14.0678,-0.10260000000000069,-0.7293,233206.09,158778.339
62,601360.SH,20230116,6.76,6.89,6.76,6.85,6.72,0.1299999999999999,1.9345,490812.12,336439.255,601360.SH,13.883,14.15,13.883,14.0678,13.8009,0.2668999999999997,1.9339,490812.12,336439.255
63,601360.SH,20230113,6.7,6.73,6.67,6.72,6.7,0.019999999999999574,0.2985,148627.51,99511.658,601360.SH,13.7598,13.8214,13.6982,13.8009,13.7598,0.041100000000000136,0.2987,148627.51,99511.658
64,601360.SH,20230112,6.68,6.75,6.62,6.7,6.67,0.03000000000000025,0.4498,195174.0,130484.752,601360.SH,13.7187,13.8625,13.5955,13.7598,13.6982,0.06160000000000032,0.4497,195174.0,130484.752
65,601360.SH,20230111,6.78,6.79,6.66,6.67,6.8,-0.1299999999999999,-1.9118,234215.41,157327.458,601360.SH,13.9241,13.9446,13.6776,13.6982,13.9652,-0.26699999999999946,-1.9119,234215.41,157327.458
66,601360.SH,20230110,6.75,6.83,6.7,6.8,6.75,0.04999999999999982,0.7407,233782.71,158580.203,601360.SH,13.8625,14.0268,13.7598,13.9652,13.8625,0.10269999999999868,0.7408,233782.71,158580.203
67,601360.SH,20230109,6.73,6.81,6.73,6.75,6.73,0.019999999999999574,0.2972,176321.51,119216.014,601360.SH,13.8214,13.9857,13.8214,13.8625,13.8214,0.041100000000000136,0.2974,176321.51,119216.014
68,601360.SH,20230106,6.77,6.79,6.71,6.73,6.78,-0.04999999999999982,-0.7375,191052.85,128824.252,601360.SH,13.9035,13.9446,13.7803,13.8214,13.9241,-0.10269999999999868,-0.7376,191052.85,128824.252
69,601360.SH,20230105,6.8,6.81,6.75,6.78,6.8,-0.019999999999999574,-0.2941,210570.33,142793.393,601360.SH,13.9652,13.9857,13.8625,13.9241,13.9652,-0.041100000000000136,-0.2943,210570.33,142793.393
70,601360.SH,20230104,6.74,6.8,6.71,6.8,6.74,0.05999999999999961,0.8902,372649.04,251973.075,601360.SH,13.8419,13.9652,13.7803,13.9652,13.8419,0.12329999999999863,0.8908,372649.04,251973.075
71,601360.SH,20230103,6.54,6.75,6.5,6.74,6.54,0.20000000000000018,3.0581,395655.22,263973.542,601360.SH,13.4312,13.8625,13.3491,13.8419,13.4312,0.4107000000000003,3.0578,395655.22,263973.542
72,601360.SH,20221230,6.5,6.56,6.48,6.54,6.48,0.05999999999999961,0.9259,178429.99,116518.044,601360.SH,13.3491,13.4723,13.308,13.4312,13.308,0.12320000000000064,0.9258,178429.99,116518.044
73,601360.SH,20221229,6.39,6.54,6.38,6.48,6.41,0.07000000000000028,1.092,246343.02,159429.278,601360.SH,13.1231,13.4312,13.1026,13.308,13.1642,0.1438000000000006,1.0924,246343.02,159429.278
74,601360.SH,20221228,6.5,6.52,6.4,6.41,6.54,-0.1299999999999999,-1.9878,263765.34,170125.163,601360.SH,13.3491,13.3901,13.1437,13.1642,13.4312,-0.26700000000000124,-1.9879,263765.34,170125.163
75,601360.SH,20221227,6.56,6.56,6.47,6.54,6.53,0.009999999999999787,0.1531,176480.27,114891.981,601360.SH,13.4723,13.4723,13.2874,13.4312,13.4107,0.020500000000000185,0.1529,176480.27,114891.981
76,601360.SH,20221226,6.58,6.59,6.49,6.53,6.58,-0.04999999999999982,-0.7599,235681.96,153871.058,601360.SH,13.5133,13.5339,13.3285,13.4107,13.5133,-0.10259999999999891,-0.7593,235681.96,153871.058
77,601360.SH,20221223,6.47,6.62,6.46,6.58,6.47,0.11000000000000032,1.7002,240032.14,157376.007,601360.SH,13.2874,13.5955,13.2669,13.5133,13.2874,0.22589999999999932,1.7001,240032.14,157376.007
78,601360.SH,20221222,6.5,6.58,6.45,6.47,6.48,-0.010000000000000675,-0.1543,266822.46,173885.423,601360.SH,13.3491,13.5133,13.2464,13.2874,13.308,-0.02059999999999995,-0.1548,266822.46,173885.423
79,601360.SH,20221221,6.55,6.57,6.45,6.48,6.55,-0.0699999999999994,-1.0687,239895.26,156099.223,601360.SH,13.4517,13.4928,13.2464,13.308,13.4517,-0.14370000000000083,-1.0683,239895.26,156099.223
80,601360.SH,20221220,6.6,6.68,6.52,6.55,6.59,-0.040000000000000036,-0.607,327651.51,215380.332,601360.SH,13.5544,13.7187,13.3901,13.4517,13.5339,-0.0821999999999985,-0.6074,327651.51,215380.332
81,601360.SH,20221219,6.8,6.82,6.57,6.59,6.8,-0.20999999999999996,-3.0882,336696.26,224525.441,601360.SH,13.9652,14.0062,13.4928,13.5339,13.9652,-0.43130000000000024,-3.0884,336696.26,224525.441
82,601360.SH,20221216,6.81,6.85,6.75,6.8,6.87,-0.07000000000000028,-1.0189,264045.27,179165.963,601360.SH,13.9857,14.0678,13.8625,13.9652,14.1089,-0.14370000000000083,-1.0185,264045.27,179165.963
83,601360.SH,20221215,6.83,6.96,6.83,6.87,6.86,0.009999999999999787,0.1458,227470.42,156753.007,601360.SH,14.0268,14.2938,14.0268,14.1089,14.0884,0.020500000000000185,0.1455,227470.42,156753.007
84,601360.SH,20221214,6.88,6.93,6.84,6.86,6.86,0.0,0.0,203698.11,140162.286,601360.SH,14.1295,14.2321,14.0473,14.0884,14.0884,0.0,0.0,203698.11,140162.286
85,601360.SH,20221213,6.96,6.97,6.83,6.86,6.97,-0.10999999999999943,-1.5782,250569.14,172686.94,601360.SH,14.2938,14.3143,14.0268,14.0884,14.3143,-0.22589999999999932,-1.5781,250569.14,172686.94
86,601360.SH,20221212,6.93,7.01,6.91,6.97,6.95,0.019999999999999574,0.2878,258391.7,179940.649,601360.SH,14.2321,14.3964,14.1911,14.3143,14.2732,0.041100000000000136,0.288,258391.7,179940.649
87,601360.SH,20221209,6.99,7.0,6.9,6.95,6.98,-0.03000000000000025,-0.4298,290340.42,201368.216,601360.SH,14.3554,14.3759,14.1705,14.2732,14.3348,-0.06160000000000032,-0.4297,290340.42,201368.216
88,601360.SH,20221208,7.04,7.06,6.96,6.98,7.07,-0.08999999999999986,-1.273,269070.4,188228.811,601360.SH,14.458,14.4991,14.2938,14.3348,14.5197,-0.18490000000000073,-1.2734,269070.4,188228.811
89,601360.SH,20221207,7.13,7.14,7.03,7.07,7.15,-0.08000000000000007,-1.1189,299967.57,212125.179,601360.SH,14.6429,14.6634,14.4375,14.5197,14.684,-0.164299999999999,-1.1189,299967.57,212125.179
90,601360.SH,20221206,7.19,7.21,7.12,7.15,7.18,-0.02999999999999936,-0.4178,275928.66,197755.224,601360.SH,14.7661,14.8072,14.6223,14.684,14.7456,-0.06160000000000032,-0.4178,275928.66,197755.224
91,601360.SH,20221205,7.18,7.21,7.13,7.18,7.14,0.040000000000000036,0.5602,422432.64,303165.426,601360.SH,14.7456,14.8072,14.6429,14.7456,14.6634,0.08220000000000027,0.5606,422432.64,303165.426
92,601360.SH,20221202,6.98,7.19,6.96,7.14,7.01,0.1299999999999999,1.8545,564989.35,403191.369,601360.SH,14.3348,14.7661,14.2938,14.6634,14.3964,0.26699999999999946,1.8546,564989.35,403191.369
93,601360.SH,20221201,6.91,7.03,6.91,7.01,6.89,0.1200000000000001,1.7417,402804.55,281112.727,601360.SH,14.1911,14.4375,14.1911,14.3964,14.15,0.2463999999999995,1.7413,402804.55,281112.727
94,601360.SH,20221130,6.86,6.91,6.84,6.89,6.86,0.02999999999999936,0.4373,286680.5,196978.957,601360.SH,14.0884,14.1911,14.0473,14.15,14.0884,0.06160000000000032,0.4372,286680.5,196978.957
95,601360.SH,20221129,6.71,6.88,6.71,6.86,6.72,0.14000000000000057,2.0833,384283.28,261605.22,601360.SH,13.7803,14.1295,13.7803,14.0884,13.8009,0.28749999999999964,2.0832,384283.28,261605.22
96,601360.SH,20221128,6.77,6.79,6.67,6.72,6.86,-0.14000000000000057,-2.0408,422136.44,283476.748,601360.SH,13.9035,13.9446,13.6982,13.8009,14.0884,-0.28749999999999964,-2.0407,422136.44,283476.748
97,601360.SH,20221125,6.86,6.89,6.84,6.86,6.84,0.020000000000000462,0.2924,219383.01,150556.342,601360.SH,14.0884,14.15,14.0473,14.0884,14.0473,0.041100000000000136,0.2926,219383.01,150556.342
98,601360.SH,20221124,6.9,6.94,6.82,6.84,6.89,-0.04999999999999982,-0.7257,276490.8,189922.756,601360.SH,14.1705,14.2527,14.0062,14.0473,14.15,-0.10270000000000046,-0.7258,276490.8,189922.756
99,601360.SH,20221123,6.98,7.0,6.85,6.89,6.98,-0.09000000000000075,-1.2894,370907.0,256092.854,601360.SH,14.3348,14.3759,14.0678,14.15,14.3348,-0.1847999999999992,-1.2892,370907.0,256092.854
100,601360.SH,20221122,7.07,7.11,6.97,6.98,7.06,-0.07999999999999918,-1.1331,366963.1,258134.497,601360.SH,14.5197,14.6018,14.3143,14.3348,14.4991,-0.16430000000000078,-1.1332,366963.1,258134.497
101,601360.SH,20221121,7.21,7.24,7.01,7.06,7.26,-0.20000000000000018,-2.7548,552155.73,390875.156,601360.SH,14.8072,14.8688,14.3964,14.4991,14.9099,-0.41080000000000005,-2.7552,552155.73,390875.156
102,601360.SH,20221118,7.36,7.45,7.24,7.26,7.4,-0.14000000000000057,-1.8919,536367.64,394681.032,601360.SH,15.1152,15.3001,14.8688,14.9099,15.1974,-0.28749999999999964,-1.8918,536367.64,394681.032
103,601360.SH,20221117,7.28,7.42,7.17,7.4,7.22,0.1800000000000006,2.4931,593484.62,432982.804,601360.SH,14.9509,15.2385,14.725,15.1974,14.8277,0.3696999999999999,2.4933,593484.62,432982.804
104,601360.SH,20221116,7.27,7.39,7.2,7.22,7.27,-0.04999999999999982,-0.6878,454971.57,331055.502,601360.SH,14.9304,15.1768,14.7866,14.8277,14.9304,-0.10270000000000046,-0.6879,454971.57,331055.502
105,601360.SH,20221115,7.19,7.29,7.15,7.27,7.21,0.05999999999999961,0.8322,555216.99,402586.058,601360.SH,14.7661,14.9715,14.684,14.9304,14.8072,0.12320000000000064,0.832,555216.99,402586.058
106,601360.SH,20221114,7.03,7.29,6.98,7.21,7.06,0.15000000000000036,2.1246,716172.87,510817.984,601360.SH,14.4375,14.9715,14.3348,14.8072,14.4991,0.3080999999999996,2.125,716172.87,510817.984
107,601360.SH,20221111,7.2,7.24,7.06,7.06,7.1,-0.040000000000000036,-0.5634,591820.45,422266.314,601360.SH,14.7866,14.8688,14.4991,14.4991,14.5813,-0.08220000000000027,-0.5637,591820.45,422266.314
108,601360.SH,20221110,7.05,7.17,7.01,7.1,7.09,0.009999999999999787,0.141,347701.27,247447.124,601360.SH,14.4786,14.725,14.3964,14.5813,14.5607,0.02059999999999995,0.1415,347701.27,247447.124
109,601360.SH,20221109,7.17,7.18,7.07,7.09,7.21,-0.1200000000000001,-1.6644,367851.59,261763.813,601360.SH,14.725,14.7456,14.5197,14.5607,14.8072,-0.24649999999999928,-1.6647,367851.59,261763.813
110,601360.SH,20221108,7.07,7.24,6.96,7.21,7.09,0.1200000000000001,1.6925,594678.94,424000.954,601360.SH,14.5197,14.8688,14.2938,14.8072,14.5607,0.24649999999999928,1.6929,594678.94,424000.954
111,601360.SH,20221107,7.06,7.24,7.02,7.09,7.06,0.03000000000000025,0.4249,396121.08,281580.136,601360.SH,14.4991,14.8688,14.417,14.5607,14.4991,0.06160000000000032,0.4249,396121.08,281580.136
112,601360.SH,20221104,6.99,7.1,6.94,7.06,6.99,0.0699999999999994,1.0014,360430.01,253449.78,601360.SH,14.3554,14.5813,14.2527,14.4991,14.3554,0.14370000000000083,1.001,360430.01,253449.78
113,601360.SH,20221103,7.05,7.1,6.92,6.99,7.13,-0.13999999999999968,-1.9635,368331.04,257583.463,601360.SH,14.4786,14.5813,14.2116,14.3554,14.6429,-0.28749999999999964,-1.9634,368331.04,257583.463
114,601360.SH,20221102,7.08,7.14,7.04,7.13,7.12,0.009999999999999787,0.1404,390981.95,277210.13,601360.SH,14.5402,14.6634,14.458,14.6429,14.6223,0.02059999999999995,0.1409,390981.95,277210.13
115,601360.SH,20221101,7.16,7.18,6.98,7.12,7.08,0.040000000000000036,0.565,471730.65,333111.551,601360.SH,14.7045,14.7456,14.3348,14.6223,14.5402,0.08209999999999873,0.5646,471730.65,333111.551
116,601360.SH,20221031,6.79,7.22,6.78,7.08,6.77,0.3100000000000005,4.579,759319.25,536146.997,601360.SH,13.9446,14.8277,13.9241,14.5402,13.9035,0.6367000000000012,4.5794,759319.25,536146.997
117,601360.SH,20221028,6.85,6.98,6.75,6.77,7.18,-0.41000000000000014,-5.7103,598522.0,411103.542,601360.SH,14.0678,14.3348,13.8625,13.9035,14.7456,-0.8421000000000003,-5.7109,598522.0,411103.542
118,601360.SH,20221027,7.05,7.28,7.01,7.18,7.05,0.1299999999999999,1.844,556976.25,399244.421,601360.SH,14.4786,14.9509,14.3964,14.7456,14.4786,0.26699999999999946,1.8441,556976.25,399244.421
119,601360.SH,20221026,6.79,7.12,6.79,7.05,6.78,0.2699999999999996,3.9823,556974.96,390102.065,601360.SH,13.9446,14.6223,13.9446,14.4786,13.9241,0.5545000000000009,3.9823,556974.96,390102.065
120,601360.SH,20221025,6.8,6.89,6.68,6.78,6.83,-0.04999999999999982,-0.7321,320254.71,217301.042,601360.SH,13.9652,14.15,13.7187,13.9241,14.0268,-0.10270000000000046,-0.7322,320254.71,217301.042
