,ts_code_x,trade_date,open_x,high_x,low_x,close_x,pre_close_x,change_x,pct_chg_x,vol_x,amount_x,ts_code_y,open_y,high_y,low_y,close_y,pre_close_y,change_y,pct_chg_y,vol_y,amount_y
74,000988.SZ,20221228,16.54,16.61,16.12,16.34,16.62,-0.28000000000000114,-1.6847,77319.94,126606.29,000988.SZ,166.7364,167.4421,162.5025,164.7203,167.5429,-2.8225999999999942,-1.6847,77319.94,126606.29
75,000988.SZ,20221227,16.75,16.78,16.36,16.62,16.69,-0.07000000000000028,-0.4194,83092.2,137516.019,000988.SZ,168.8534,169.1558,164.9219,167.5429,168.2486,-0.7057000000000073,-0.4194,83092.2,137516.019
76,000988.SZ,20221226,16.48,16.78,16.46,16.69,16.54,0.15000000000000213,0.9069,78438.81,130958.703,000988.SZ,166.1316,169.1558,165.93,168.2486,166.7364,1.512200000000007,0.9069,78438.81,130958.703
77,000988.SZ,20221223,16.5,16.65,16.41,16.54,16.62,-0.08000000000000185,-0.4813,50873.76,84041.24,000988.SZ,166.3332,167.8453,165.4259,166.7364,167.5429,-0.8064999999999998,-0.4814,50873.76,84041.24
78,000988.SZ,20221222,16.86,16.92,16.54,16.62,16.78,-0.16000000000000014,-0.9535,61134.47,102263.308,000988.SZ,169.9623,170.5671,166.7364,167.5429,169.1558,-1.6128999999999962,-0.9535,61134.47,102263.308
79,000988.SZ,20221221,17.06,17.11,16.66,16.78,17.07,-0.28999999999999915,-1.6989,59103.84,99475.405,000988.SZ,171.9784,172.4825,167.9461,169.1558,172.0793,-2.92349999999999,-1.6989,59103.84,99475.405
80,000988.SZ,20221220,17.0,17.28,16.91,17.07,17.04,0.030000000000001137,0.1761,51642.17,88113.505,000988.SZ,171.3736,174.1962,170.4663,172.0793,171.7768,0.3024999999999807,0.1761,51642.17,88113.505
81,000988.SZ,20221219,17.46,17.58,16.97,17.04,17.48,-0.4400000000000013,-2.5172,80256.03,138067.226,000988.SZ,176.0108,177.2205,171.0712,171.7768,176.2124,-4.435599999999994,-2.5172,80256.03,138067.226
82,000988.SZ,20221216,17.73,17.74,17.37,17.48,17.82,-0.33999999999999986,-1.908,85634.81,150017.732,000988.SZ,178.7326,178.8334,175.1035,176.2124,179.6399,-3.427500000000009,-1.908,85634.81,150017.732
83,000988.SZ,20221215,17.49,17.89,17.42,17.82,17.53,0.28999999999999915,1.6543,88020.11,156352.66,000988.SZ,176.3132,180.3455,175.6075,179.6399,176.7164,2.9235000000000184,1.6543,88020.11,156352.66
84,000988.SZ,20221214,17.7,17.88,17.51,17.53,17.63,-0.09999999999999787,-0.5672,77459.16,137048.238,000988.SZ,178.4302,180.2447,176.5148,176.7164,177.7245,-1.008100000000013,-0.5672,77459.16,137048.238
85,000988.SZ,20221213,17.7,17.83,17.62,17.63,17.73,-0.10000000000000142,-0.564,67826.96,120144.893,000988.SZ,178.4302,179.7407,177.6237,177.7245,178.7326,-1.0080999999999847,-0.564,67826.96,120144.893
86,000988.SZ,20221212,17.66,17.81,17.51,17.73,17.69,0.03999999999999915,0.2261,80967.53,143086.189,000988.SZ,178.0269,179.539,176.5148,178.7326,178.3294,0.4031999999999982,0.2261,80967.53,143086.189
87,000988.SZ,20221209,17.85,17.94,17.6,17.69,17.85,-0.16000000000000014,-0.8964,98074.51,173749.371,000988.SZ,179.9423,180.8496,177.4221,178.3294,179.9423,-1.6128999999999962,-0.8963,98074.51,173749.371
88,000988.SZ,20221208,17.86,18.05,17.73,17.85,17.88,-0.029999999999997584,-0.1678,83715.59,149797.427,000988.SZ,180.0431,181.9584,178.7326,179.9423,180.2447,-0.3024000000000058,-0.1678,83715.59,149797.427
89,000988.SZ,20221207,17.9,18.07,17.82,17.88,17.98,-0.10000000000000142,-0.5562,73910.37,132507.485,000988.SZ,180.4463,182.1601,179.6399,180.2447,181.2528,-1.008100000000013,-0.5562,73910.37,132507.485
90,000988.SZ,20221206,17.82,18.09,17.77,17.98,17.86,0.120000000000001,0.6719,95417.41,171294.112,000988.SZ,179.6399,182.3617,179.1358,181.2528,180.0431,1.209699999999998,0.6719,95417.41,171294.112
91,000988.SZ,20221205,17.84,17.93,17.68,17.86,17.77,0.08999999999999986,0.5065,113326.97,201713.119,000988.SZ,179.8415,180.7487,178.2285,180.0431,179.1358,0.9073000000000206,0.5065,113326.97,201713.119
92,000988.SZ,20221202,17.64,17.89,17.59,17.77,17.65,0.120000000000001,0.6799,72337.1,128564.347,000988.SZ,177.8253,180.3455,177.3213,179.1358,177.9261,1.209699999999998,0.6799,72337.1,128564.347
93,000988.SZ,20221201,17.5,17.87,17.45,17.65,17.37,0.2799999999999976,1.612,131288.15,232392.914,000988.SZ,176.414,180.1439,175.91,177.9261,175.1035,2.8225999999999942,1.612,131288.15,232392.914
94,000988.SZ,20221130,17.32,17.47,17.26,17.37,17.3,0.07000000000000028,0.4046,92782.87,160938.766,000988.SZ,174.5995,176.1116,173.9946,175.1035,174.3978,0.7057000000000073,0.4046,92782.87,160938.766
95,000988.SZ,20221129,17.19,17.49,17.15,17.3,17.2,0.10000000000000142,0.5814,106270.41,184032.643,000988.SZ,173.289,176.3132,172.8857,174.3978,173.3898,1.0079999999999814,0.5813,106270.41,184032.643
96,000988.SZ,20221128,17.01,17.24,16.8,17.2,17.36,-0.16000000000000014,-0.9217,81926.35,139447.821,000988.SZ,171.4744,173.793,169.3574,173.3898,175.0027,-1.6128999999999962,-0.9216,81926.35,139447.821
97,000988.SZ,20221125,17.5,17.59,17.36,17.36,17.56,-0.1999999999999993,-1.139,73862.27,128865.671,000988.SZ,176.414,177.3213,175.0027,175.0027,177.0188,-2.0160999999999945,-1.1389,73862.27,128865.671
98,000988.SZ,20221124,17.63,17.77,17.52,17.56,17.63,-0.07000000000000028,-0.3971,54802.9,96571.899,000988.SZ,177.7245,179.1358,176.6156,177.0188,177.7245,-0.7057000000000073,-0.3971,54802.9,96571.899
99,000988.SZ,20221123,17.63,17.75,17.4,17.63,17.7,-0.07000000000000028,-0.3955,72223.17,127064.017,000988.SZ,177.7245,178.9342,175.4059,177.7245,178.4302,-0.7057000000000073,-0.3955,72223.17,127064.017
100,000988.SZ,20221122,17.82,17.93,17.62,17.7,17.8,-0.10000000000000142,-0.5618,78463.21,139552.385,000988.SZ,179.6399,180.7487,177.6237,178.4302,179.4382,-1.0079999999999814,-0.5618,78463.21,139552.385
101,000988.SZ,20221121,17.56,17.82,17.35,17.8,17.67,0.129999999999999,0.7357,111117.27,195174.222,000988.SZ,177.0188,179.6399,174.9019,179.4382,178.1277,1.3104999999999905,0.7357,111117.27,195174.222
102,000988.SZ,20221118,18.0,18.17,17.66,17.67,18.06,-0.389999999999997,-2.1595,148910.65,266263.513,000988.SZ,181.4544,183.1681,178.0269,178.1277,182.0592,-3.9314999999999998,-2.1595,148910.65,266263.513
103,000988.SZ,20221117,17.92,18.07,17.71,18.06,17.98,0.0799999999999983,0.4449,78864.39,140788.496,000988.SZ,180.6479,182.1601,178.531,182.0592,181.2528,0.8063999999999965,0.4449,78864.39,140788.496
104,000988.SZ,20221116,18.23,18.31,17.91,17.98,18.16,-0.17999999999999972,-0.9912,114730.41,207519.368,000988.SZ,183.773,184.5794,180.5471,181.2528,183.0673,-1.8144999999999811,-0.9912,114730.41,207519.368
105,000988.SZ,20221115,17.53,18.16,17.45,18.16,17.5,0.6600000000000001,3.7714,168345.24,301881.994,000988.SZ,176.7164,183.0673,175.91,183.0673,176.414,6.6533000000000015,3.7714,168345.24,301881.994
106,000988.SZ,20221114,17.76,17.85,17.45,17.5,17.73,-0.23000000000000043,-1.2972,106084.78,186942.242,000988.SZ,179.035,179.9423,175.91,176.414,178.7326,-2.3186000000000035,-1.2972,106084.78,186942.242
107,000988.SZ,20221111,17.98,18.08,17.66,17.73,17.5,0.23000000000000043,1.3143,101772.85,181505.457,000988.SZ,181.2528,182.2609,178.0269,178.7326,176.414,2.3186000000000035,1.3143,101772.85,181505.457
108,000988.SZ,20221110,17.8,17.91,17.44,17.5,17.91,-0.41000000000000014,-2.2892,111645.25,196573.493,000988.SZ,179.4382,180.5471,175.8092,176.414,180.5471,-4.133100000000013,-2.2892,111645.25,196573.493
109,000988.SZ,20221109,18.24,18.26,17.91,17.91,18.23,-0.3200000000000003,-1.7553,94841.65,170745.616,000988.SZ,183.8738,184.0754,180.5471,180.5471,183.773,-3.2258999999999958,-1.7554,94841.65,170745.616
110,000988.SZ,20221108,18.37,18.37,18.04,18.23,18.37,-0.14000000000000057,-0.7621,89620.78,162493.163,000988.SZ,185.1843,185.1843,181.8576,183.773,185.1843,-1.4113000000000113,-0.7621,89620.78,162493.163
111,000988.SZ,20221107,18.5,18.61,18.25,18.37,18.45,-0.0799999999999983,-0.4336,101001.58,185959.99,000988.SZ,186.4948,187.6037,183.9746,185.1843,185.9908,-0.8064999999999998,-0.4336,101001.58,185959.99
112,000988.SZ,20221104,18.1,18.63,18.04,18.45,18.17,0.2799999999999976,1.541,135706.81,249613.672,000988.SZ,182.4625,187.8053,181.8576,185.9908,183.1681,2.8226999999999975,1.541,135706.81,249613.672
113,000988.SZ,20221103,17.76,18.24,17.72,18.17,17.9,0.2700000000000031,1.5084,123874.92,223834.597,000988.SZ,179.035,183.8738,178.6318,183.1681,180.4463,2.7218000000000018,1.5084,123874.92,223834.597
114,000988.SZ,20221102,17.88,18.22,17.68,17.9,17.94,-0.0400000000000027,-0.223,148600.85,266948.295,000988.SZ,180.2447,183.6722,178.2285,180.4463,180.8496,-0.40330000000000155,-0.223,148600.85,266948.295
115,000988.SZ,20221101,16.92,17.95,16.92,17.94,16.77,1.1700000000000017,6.9767,264594.39,463165.145,000988.SZ,170.5671,180.9504,170.5671,180.8496,169.055,11.794600000000003,6.9768,264594.39,463165.145
116,000988.SZ,20221031,17.4,17.44,16.4,16.77,18.16,-1.3900000000000006,-7.6542,431622.27,724244.475,000988.SZ,175.4059,175.8092,165.3251,169.055,183.0673,-14.012299999999982,-7.6542,431622.27,724244.475
117,000988.SZ,20221028,18.18,18.61,18.16,18.16,20.18,-2.0199999999999996,-10.0099,190198.38,345685.2,000988.SZ,183.2689,187.6037,183.0673,183.0673,203.4305,-20.363200000000006,-10.0099,190198.38,345685.2
118,000988.SZ,20221027,19.83,20.48,19.83,20.18,20.0,0.17999999999999972,0.9,163655.43,330519.775,000988.SZ,199.9023,206.4548,199.9023,203.4305,201.616,1.8144999999999811,0.9,163655.43,330519.775
119,000988.SZ,20221026,19.81,20.07,19.31,20.0,19.7,0.3000000000000007,1.5228,163338.94,322672.628,000988.SZ,199.7006,202.3217,194.6602,201.616,198.5918,3.0242000000000075,1.5228,163338.94,322672.628
120,000988.SZ,20221025,19.71,20.07,19.26,19.7,19.83,-0.129999999999999,-0.6556,122870.06,242259.023,000988.SZ,198.6926,202.3217,194.1562,198.5918,199.9023,-1.3104999999999905,-0.6556,122870.06,242259.023
